DATE,GEOID,GEO,NAME,POSITIVE,POS_NEW,POS_7DAYAVG,NEGATIVE,NEG_NEW,NEG_7DAYAVG,DEATHS,DTH_NEW,DTH_7DAYAVG,TEST_NEW,TEST_7DAYAVG,HOSP_YES,HOSP_NO,HOSP_UNK,POS_FEM,POS_MALE,POS_OTH,POS_0_9,POS_10_19,POS_20_29,POS_30_39,POS_40_49,POS_50_59,POS_60_69,POS_70_79,POS_80_89,POS_90,DTHS_FEM,DTHS_MALE,DTHS_OTH,DTHS_0_9,DTHS_10_19,DTHS_20_29,DTHS_30_39,DTHS_40_49,DTHS_50_59,DTHS_60_69,DTHS_70_79,DTHS_80_89,DTHS_90,POS_AIAN,POS_ASN,POS_BLK,POS_WHT,POS_MLTOTH,POS_UNK,POS_E_HSP,POS_E_NHSP,POS_E_UNK,DTH_AIAN,DTH_ASN,DTH_BLK,DTH_WHT,DTH_MLTOTH,DTH_UNK,DTH_E_HSP,DTH_E_NHSP,DTH_E_UNK,POS_HC_Y,POS_HC_N,POS_HC_UNK,OBJECTID
2020/07/05 19:00:00+00,55081,County,Monroe,81,2.0,2.86,4945.0,23.0,78.71,1,0.0,0.0,25.0,81.57,9.0,40.0,32.0,41.0,40.0,,,,26.0,10.0,5.0,16.0,8.0,7.0,,,,,,,,,,,,,,,,,,,73.0,,6.0,,70.0,10.0,,,,,,,,,,7.0,63.0,11.0,110213
2020/07/05 19:00:00+00,55083,County,Oconto,65,2.0,1.29,3693.0,-1.0,70.14,0,0.0,0.0,1.0,71.43,1.0,64.0,0.0,34.0,31.0,,,8.0,13.0,15.0,7.0,15.0,,,,,,,,,,,,,,,,,,,,,61.0,,,5.0,57.0,,,,,,,,,,,13.0,43.0,9.0,110223
2020/07/05 19:00:00+00,55085,County,Oneida,20,0.0,0.14,2580.0,21.0,47.71,0,0.0,0.0,21.0,47.86,4.0,12.0,4.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,8.0,,10.0,10.0,,,,,,,,,,,12.0,7.0,110234
2020/07/05 19:00:00+00,55087,County,Outagamie,540,16.0,12.29,16248.0,175.0,232.57,9,0.0,0.14,191.0,244.86,70.0,434.0,36.0,271.0,269.0,,19.0,37.0,132.0,83.0,101.0,79.0,40.0,32.0,13.0,,,7.0,,,,,,,,,,,,31.0,19.0,12.0,394.0,26.0,58.0,95.0,388.0,57.0,,,,7.0,,,,8.0,,48.0,419.0,73.0,110249
2020/07/05 19:00:00+00,55089,County,Ozaukee,260,7.0,5.43,7143.0,0.0,112.29,15,0.0,0.0,7.0,117.71,41.0,158.0,61.0,137.0,123.0,,,16.0,51.0,33.0,31.0,51.0,32.0,18.0,15.0,9.0,9.0,6.0,,,,,,,,,,,7.0,,11.0,9.0,198.0,11.0,31.0,14.0,204.0,42.0,,,,14.0,,,,15.0,,38.0,180.0,42.0,110290
2020/07/05 19:00:00+00,55091,County,Pepin,1,0.0,0.0,577.0,2.0,5.57,0,0.0,0.0,2.0,5.57,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110309
2020/07/05 19:00:00+00,55093,County,Pierce,75,2.0,1.29,2846.0,45.0,38.43,0,0.0,0.0,47.0,39.71,2.0,67.0,6.0,36.0,39.0,,,6.0,19.0,21.0,9.0,8.0,9.0,,,,,,,,,,,,,,,,,,,,66.0,,6.0,23.0,46.0,6.0,,,,,,,,,,8.0,45.0,22.0,110312
2020/07/05 19:00:00+00,55095,County,Polk,60,1.0,2.0,3822.0,36.0,56.43,1,0.0,0.0,37.0,58.43,5.0,46.0,9.0,33.0,27.0,,,9.0,11.0,8.0,12.0,7.0,6.0,,5.0,,,,,,,,,,,,,,,,,,52.0,,7.0,,44.0,15.0,,,,,,,,,,12.0,27.0,21.0,110321
2020/07/05 19:00:00+00,55097,County,Portage,192,11.0,8.86,5712.0,69.0,79.71,0,0.0,0.0,80.0,88.57,8.0,170.0,14.0,87.0,105.0,,11.0,17.0,73.0,29.0,13.0,22.0,20.0,,,,,,,,,,,,,,,,,,8.0,,143.0,27.0,12.0,55.0,125.0,12.0,,,,,,,,,,17.0,150.0,25.0,110332
2020/07/05 19:00:00+00,55099,County,Price,2,0.0,0.0,966.0,1.0,11.57,0,0.0,0.0,1.0,11.57,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110347
2020/07/05 19:00:00+00,55101,County,Racine,2217,21.0,9.43,27443.0,147.0,416.14,65,0.0,0.5700000000000001,168.0,425.57,319.0,1742.0,156.0,1232.0,984.0,,78.0,200.0,463.0,373.0,341.0,304.0,235.0,107.0,77.0,39.0,35.0,30.0,,,,,,,8.0,13.0,14.0,14.0,14.0,,14.0,676.0,1334.0,169.0,21.0,776.0,1407.0,34.0,,,12.0,52.0,,,13.0,52.0,,291.0,1671.0,255.0,110354
2020/07/05 19:00:00+00,55103,County,Richland,15,0.0,0.0,1619.0,21.0,23.71,4,0.0,0.0,21.0,23.71,4.0,11.0,0.0,5.0,10.0,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,13.0,,,,12.0,,,,,,,,,,,,14.0,,110399
2020/07/05 19:00:00+00,55105,County,Rock,899,2.0,7.29,15761.0,12.0,119.0,24,0.0,0.14,14.0,126.29,109.0,558.0,232.0,479.0,414.0,6.0,41.0,74.0,157.0,136.0,158.0,148.0,98.0,54.0,23.0,10.0,12.0,12.0,,,,,,,,,6.0,5.0,,6.0,27.0,121.0,522.0,75.0,148.0,289.0,469.0,141.0,,,,19.0,,,6.0,18.0,,61.0,571.0,267.0,110405
2020/07/05 19:00:00+00,55107,County,Rusk,11,0.0,0.0,794.0,0.0,8.43,0,0.0,0.0,0.0,8.43,1.0,6.0,4.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,6.0,,6.0,5.0,,,,,,,,,,,6.0,,110444
2020/07/05 19:00:00+00,55109,County,St. Croix,205,3.0,6.71,6623.0,87.0,114.29,1,0.0,0.0,90.0,121.0,10.0,148.0,47.0,95.0,109.0,,8.0,16.0,53.0,36.0,35.0,33.0,9.0,13.0,,,,,,,,,,,,,,,,,6.0,5.0,153.0,12.0,29.0,33.0,135.0,37.0,,,,,,,,,,23.0,119.0,63.0,110450
2020/07/05 19:00:00+00,55111,County,Sauk,123,4.0,3.0,7233.0,73.0,106.71,3,0.0,0.0,77.0,109.71,14.0,94.0,15.0,61.0,62.0,,,7.0,39.0,21.0,15.0,14.0,13.0,6.0,6.0,,,,,,,,,,,,,,,,,,98.0,12.0,8.0,34.0,83.0,6.0,,,,,,,,,,11.0,102.0,10.0,110465
2020/07/05 19:00:00+00,55113,County,Sawyer,12,0.0,0.0,1875.0,17.0,15.86,0,0.0,0.0,17.0,15.86,0.0,11.0,1.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,10.0,,,,,,,,,,,,8.0,,110479
2020/07/05 19:00:00+00,55115,County,Shawano,86,3.0,1.57,4212.0,47.0,61.86,0,0.0,0.0,50.0,63.43,11.0,68.0,7.0,48.0,38.0,,5.0,,18.0,18.0,11.0,15.0,11.0,,,,,,,,,,,,,,,,,8.0,,,50.0,5.0,23.0,8.0,60.0,18.0,,,,,,,,,,18.0,49.0,19.0,110486
2020/07/05 19:00:00+00,55117,County,Sheboygan,229,5.0,4.43,9203.0,59.0,149.57,4,0.0,0.0,64.0,154.0,19.0,141.0,69.0,128.0,100.0,,6.0,18.0,46.0,37.0,38.0,26.0,33.0,14.0,9.0,,,,,,,,,,,,,,,,8.0,8.0,179.0,13.0,21.0,36.0,171.0,22.0,,,,,,,,,,28.0,132.0,69.0,110498
2020/07/05 19:00:00+00,55119,County,Taylor,15,-1.0,0.43,1056.0,5.0,11.57,0,0.0,0.0,4.0,12.0,0.0,15.0,0.0,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,12.0,,,,,,,,,,,,9.0,,110525
2020/07/05 19:00:00+00,55121,County,Trempealeau,131,2.0,2.71,3544.0,33.0,37.57,0,0.0,0.0,35.0,40.29,6.0,85.0,40.0,64.0,67.0,,,16.0,37.0,36.0,15.0,7.0,13.0,,,,,,,,,,,,,,,,,,,,99.0,13.0,16.0,55.0,65.0,11.0,,,,,,,,,,8.0,104.0,19.0,110532
2020/07/05 19:00:00+00,55123,County,Vernon,38,0.0,0.86,2533.0,28.0,31.14,0,0.0,0.0,28.0,32.0,6.0,25.0,7.0,21.0,17.0,,,,7.0,,,9.0,,,5.0,,,,,,,,,,,,,,,,,,36.0,,,,37.0,,,,,,,,,,,,17.0,19.0,111064
2020/07/05 19:00:00+00,55125,County,Vilas,10,0.0,0.0,1242.0,0.0,20.43,0,0.0,0.0,0.0,20.43,2.0,3.0,5.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,7.0,,,,,,,,,,,,6.0,,111072
2020/07/05 19:00:00+00,55127,County,Walworth,689,12.0,16.71,9512.0,23.0,144.57,18,0.0,0.0,35.0,161.29,43.0,271.0,375.0,340.0,346.0,,11.0,45.0,147.0,117.0,110.0,102.0,77.0,26.0,34.0,20.0,11.0,7.0,,,,,,,,,,5.0,6.0,,7.0,5.0,480.0,62.0,133.0,242.0,306.0,141.0,,,,18.0,,,,17.0,,38.0,237.0,414.0,111078
2020/07/05 19:00:00+00,55129,County,Washburn,4,0.0,0.0,1183.0,9.0,13.29,0,0.0,0.0,9.0,13.29,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111101
2020/07/05 19:00:00+00,55131,County,Washington,430,8.0,10.86,9561.0,5.0,127.14,16,0.0,0.14,13.0,138.0,49.0,223.0,158.0,234.0,196.0,,9.0,23.0,66.0,59.0,67.0,75.0,48.0,39.0,30.0,14.0,9.0,7.0,,,,,,,,,5.0,7.0,,,,12.0,345.0,23.0,43.0,44.0,291.0,95.0,,,,16.0,,,,13.0,,56.0,271.0,103.0,111107
2020/07/05 19:00:00+00,55133,County,Waukesha,1379,62.0,35.14,27854.0,210.0,620.71,39,0.0,0.14,272.0,655.86,182.0,759.0,438.0,698.0,681.0,,24.0,92.0,299.0,189.0,186.0,251.0,172.0,88.0,54.0,24.0,10.0,29.0,,,,,,,,,12.0,13.0,8.0,,45.0,67.0,1021.0,69.0,174.0,204.0,930.0,245.0,,,,29.0,,,,32.0,,200.0,993.0,186.0,111136
2020/07/05 19:00:00+00,55135,County,Waupaca,135,7.0,4.14,5079.0,-3.0,50.14,10,0.0,0.5700000000000001,4.0,54.29,24.0,83.0,28.0,68.0,67.0,,,5.0,18.0,12.0,19.0,26.0,15.0,13.0,14.0,10.0,5.0,5.0,,,,,,,,,,,5.0,,,,112.0,11.0,7.0,21.0,105.0,9.0,,,,10.0,,,,10.0,,16.0,67.0,52.0,110598
2020/07/05 19:00:00+00,55137,County,Waushara,33,-1.0,1.43,3705.0,27.0,110.86,0,0.0,0.0,26.0,112.29,3.0,28.0,2.0,13.0,20.0,,,,,,,,6.0,12.0,,,,,,,,,,,,,,,,,,,25.0,,8.0,8.0,23.0,,,,,,,,,,,,28.0,5.0,110628
2020/07/05 19:00:00+00,55139,County,Winnebago,711,10.0,8.0,18675.0,287.0,293.71,13,0.0,0.29,297.0,301.71,39.0,554.0,118.0,329.0,381.0,,12.0,48.0,295.0,99.0,88.0,77.0,37.0,25.0,16.0,14.0,6.0,7.0,,,,,,,,,,6.0,5.0,8.0,39.0,37.0,530.0,29.0,68.0,76.0,548.0,87.0,,,,13.0,,,,13.0,,73.0,545.0,93.0,110636
2020/07/05 19:00:00+00,55141,County,Wood,84,5.0,5.29,5391.0,43.0,87.43,1,0.0,0.0,48.0,92.71,5.0,70.0,9.0,46.0,38.0,,,10.0,10.0,18.0,11.0,16.0,12.0,5.0,,,,,,,,,,,,,,,,,,,67.0,,11.0,6.0,62.0,16.0,,,,,,,,,,16.0,60.0,8.0,110729
2020/07/06 19:00:00+00,55,State,WI,32061,484.0,571.86,588913.0,4802.0,8793.43,796,0.0,2.71,5286.0,9365.29,3602.0,18478.0,9981.0,16416.0,15570.0,75.0,1056.0,2542.0,7728.0,5606.0,4847.0,4413.0,2900.0,1530.0,967.0,472.0,370.0,426.0,0.0,0.0,0.0,8.0,8.0,24.0,60.0,134.0,206.0,199.0,157.0,298.0,1176.0,5487.0,18185.0,3673.0,3242.0,9427.0,18931.0,3703.0,10.0,23.0,188.0,554.0,10.0,11.0,91.0,692.0,13.0,2905.0,18083.0,11073.0,111470
2020/07/06 19:00:00+00,55001,County,Adams,33,1.0,2.0,1683.0,10.0,32.14,2,0.0,0.0,11.0,34.14,6.0,23.0,4.0,19.0,14.0,,,,6.0,,,5.0,7.0,5.0,,,,,,,,,,,,,,,,,,,29.0,,,10.0,18.0,5.0,,,,,,,,,,,25.0,6.0,111471
2020/07/06 19:00:00+00,55003,County,Ashland,3,0.0,0.0,918.0,4.0,23.57,0,0.0,0.0,4.0,23.57,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111479
2020/07/06 19:00:00+00,55005,County,Barron,36,0.0,0.29,3841.0,0.0,46.86,1,0.0,0.14,0.0,47.14,4.0,24.0,8.0,19.0,17.0,,,,12.0,8.0,,5.0,,,,,,,,,,,,,,,,,,,,8.0,26.0,,,,32.0,,,,,,,,,,,,22.0,11.0,111487
2020/07/06 19:00:00+00,55007,County,Bayfield,3,0.0,0.0,1131.0,6.0,11.71,1,0.0,0.0,6.0,11.71,1.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111498
2020/07/06 19:00:00+00,55009,County,Brown,3049,31.0,32.0,33265.0,200.0,253.14,42,0.0,0.0,231.0,285.14,216.0,2472.0,361.0,1490.0,1554.0,5.0,81.0,236.0,797.0,551.0,540.0,461.0,247.0,73.0,47.0,16.0,15.0,27.0,,,,,,,7.0,13.0,5.0,7.0,7.0,108.0,128.0,151.0,1652.0,770.0,240.0,1540.0,1368.0,141.0,,5.0,,32.0,,,10.0,32.0,,166.0,1866.0,1017.0,111504
2020/07/06 19:00:00+00,55011,County,Buffalo,8,0.0,0.14,1045.0,7.0,13.14,2,0.0,0.0,7.0,13.29,3.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,7.0,,,,,,,,,,,,6.0,,111559
2020/07/06 19:00:00+00,55013,County,Burnett,4,0.0,0.14,917.0,0.0,12.29,1,0.0,0.0,0.0,12.43,3.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111565
2020/07/06 19:00:00+00,55015,County,Calumet,119,1.0,1.8599999999999999,3739.0,34.0,56.0,2,0.0,0.0,35.0,57.86,11.0,98.0,10.0,64.0,55.0,,,8.0,28.0,15.0,19.0,16.0,8.0,10.0,9.0,5.0,,,,,,,,,,,,,,,5.0,7.0,89.0,,15.0,28.0,75.0,16.0,,,,,,,,,,10.0,92.0,17.0,111572
2020/07/06 19:00:00+00,55017,County,Chippewa,105,3.0,3.0,5382.0,44.0,76.0,0,0.0,0.0,47.0,79.0,8.0,65.0,32.0,61.0,44.0,,,5.0,29.0,19.0,14.0,16.0,11.0,7.0,,,,,,,,,,,,,,,,,,,100.0,,,,101.0,,,,,,,,,,,13.0,54.0,38.0,111584
2020/07/06 19:00:00+00,55019,County,Clark,87,0.0,2.43,2279.0,11.0,27.86,7,0.0,0.14,11.0,30.29,8.0,54.0,25.0,54.0,33.0,,5.0,7.0,20.0,10.0,14.0,10.0,10.0,6.0,,,,,,,,,,,,,,,,,,,45.0,,40.0,36.0,41.0,10.0,,,,7.0,,,,5.0,,10.0,24.0,53.0,111596
2020/07/06 19:00:00+00,55021,County,Columbia,101,0.0,2.5700000000000003,6337.0,78.0,168.0,1,0.0,0.0,78.0,170.57,16.0,72.0,13.0,45.0,56.0,,,,22.0,20.0,17.0,17.0,8.0,5.0,6.0,,,,,,,,,,,,,,,,,5.0,83.0,,6.0,8.0,86.0,7.0,,,,,,,,,,13.0,69.0,19.0,111605
2020/07/06 19:00:00+00,55023,County,Crawford,41,0.0,1.1400000000000001,2497.0,19.0,22.0,0,0.0,0.0,19.0,23.14,2.0,31.0,8.0,21.0,20.0,,,,12.0,5.0,5.0,9.0,,,,,,,,,,,,,,,,,,,,,37.0,,,,39.0,,,,,,,,,,,,28.0,10.0,111618
2020/07/06 19:00:00+00,55025,County,Dane,2457,71.0,104.29,72604.0,451.0,1603.0,32,0.0,0.0,522.0,1707.29,226.0,1358.0,873.0,1239.0,1218.0,,64.0,181.0,1053.0,397.0,238.0,239.0,152.0,73.0,48.0,12.0,13.0,19.0,,,,,,,,5.0,5.0,10.0,9.0,17.0,96.0,305.0,1733.0,198.0,108.0,351.0,2008.0,98.0,,,,27.0,,,,32.0,,261.0,1585.0,611.0,111625
2020/07/06 19:00:00+00,55027,County,Dodge,484,1.0,4.0,11172.0,25.0,131.14,5,0.0,0.0,26.0,135.14,31.0,190.0,263.0,126.0,357.0,,8.0,20.0,111.0,121.0,94.0,62.0,44.0,13.0,8.0,,,,,,,,,,,,,,,,9.0,74.0,243.0,124.0,31.0,104.0,211.0,169.0,,,,5.0,,,,,,32.0,164.0,288.0,111731
2020/07/06 19:00:00+00,55029,County,Door,45,0.0,0.29,2922.0,6.0,36.71,3,0.0,0.0,6.0,37.0,7.0,21.0,17.0,24.0,21.0,,,,,9.0,6.0,7.0,10.0,,,,,,,,,,,,,,,,,,,,31.0,,12.0,10.0,22.0,13.0,,,,,,,,,,,28.0,17.0,111752
2020/07/06 19:00:00+00,55031,County,Douglas,41,0.0,2.43,2510.0,19.0,49.43,0,0.0,0.0,19.0,51.86,4.0,32.0,5.0,23.0,18.0,,,,7.0,7.0,6.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,33.0,,8.0,,25.0,13.0,,,,,,,,,,8.0,28.0,5.0,111762
2020/07/06 19:00:00+00,55033,County,Dunn,46,3.0,1.29,3734.0,21.0,40.71,0,0.0,0.0,24.0,42.0,6.0,31.0,9.0,24.0,22.0,,,6.0,15.0,6.0,,9.0,,,,,,,,,,,,,,,,,,,,,32.0,,10.0,,37.0,8.0,,,,,,,,,,,35.0,7.0,111775
2020/07/06 19:00:00+00,55035,County,Eau Claire,290,6.0,10.29,8629.0,77.0,59.14,1,0.0,0.0,83.0,69.43,14.0,193.0,83.0,139.0,150.0,,8.0,28.0,109.0,45.0,45.0,27.0,20.0,8.0,,,,,,,,,,,,,,,,,14.0,8.0,241.0,12.0,14.0,15.0,250.0,25.0,,,,,,,,,,40.0,234.0,16.0,111784
2020/07/06 19:00:00+00,55037,County,Florence,4,0.0,0.14,443.0,1.0,2.86,0,0.0,0.0,1.0,3.0,1.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111805
2020/07/06 19:00:00+00,55039,County,Fond du Lac,329,9.0,2.86,10481.0,151.0,82.14,6,0.0,0.0,160.0,85.0,38.0,245.0,46.0,178.0,151.0,,8.0,21.0,81.0,57.0,39.0,52.0,46.0,19.0,,,,,,,,,,,,,,,,,,42.0,222.0,9.0,54.0,78.0,187.0,64.0,,,,5.0,,,,6.0,,35.0,241.0,53.0,111808
2020/07/06 19:00:00+00,55041,County,Forest,39,0.0,0.14,597.0,3.0,11.14,3,0.0,0.0,3.0,11.29,2.0,9.0,28.0,27.0,12.0,,,,,,,,,7.0,10.0,11.0,,,,,,,,,,,,,,,,,37.0,,,,38.0,,,,,,,,,,,,,36.0,111829
2020/07/06 19:00:00+00,55043,County,Grant,177,2.0,3.5700000000000003,5829.0,11.0,83.57,13,0.0,0.0,13.0,87.14,11.0,126.0,40.0,100.0,77.0,,5.0,22.0,38.0,13.0,18.0,24.0,24.0,7.0,17.0,9.0,8.0,5.0,,,,,,,,,,5.0,5.0,,,,143.0,,29.0,6.0,144.0,27.0,,,,12.0,,,,13.0,,31.0,82.0,64.0,111834
2020/07/06 19:00:00+00,55045,County,Green,100,4.0,1.71,3141.0,44.0,40.43,1,0.0,0.0,48.0,42.14,8.0,87.0,5.0,48.0,52.0,,6.0,16.0,16.0,16.0,23.0,10.0,,6.0,,,,,,,,,,,,,,,,,,,79.0,7.0,10.0,23.0,74.0,,,,,,,,,,,11.0,73.0,16.0,111847
2020/07/06 19:00:00+00,55047,County,Green Lake,40,3.0,1.1400000000000001,1786.0,17.0,17.86,0,0.0,0.0,20.0,19.0,7.0,24.0,9.0,17.0,23.0,,,,11.0,,8.0,,7.0,,,,,,,,,,,,,,,,,,,,33.0,,,11.0,24.0,5.0,,,,,,,,,,,35.0,,111856
2020/07/06 19:00:00+00,55049,County,Iowa,37,0.0,1.1400000000000001,2613.0,0.0,51.29,0,0.0,0.0,0.0,52.43,3.0,21.0,13.0,22.0,15.0,,,5.0,11.0,,,6.0,6.0,,,,,,,,,,,,,,,,,,,,32.0,,,,28.0,7.0,,,,,,,,,,,29.0,5.0,111863
2020/07/06 19:00:00+00,55051,County,Iron,8,0.0,0.29,414.0,2.0,9.14,1,0.0,0.0,2.0,9.43,1.0,5.0,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,5.0,,,,,,,,,,,,6.0,,111870
2020/07/06 19:00:00+00,55053,County,Jackson,27,0.0,0.14,2861.0,34.0,62.14,1,0.0,0.0,34.0,62.29,3.0,16.0,8.0,10.0,17.0,,,,,7.0,,7.0,,,,,,,,,,,,,,,,,,9.0,,,17.0,,,,27.0,,,,,,,,,,,,20.0,7.0,111874
2020/07/06 19:00:00+00,55055,County,Jefferson,291,6.0,8.14,7238.0,62.0,102.29,4,0.0,0.0,68.0,110.43,29.0,213.0,49.0,149.0,142.0,,13.0,29.0,52.0,58.0,48.0,45.0,30.0,7.0,7.0,,,,,,,,,,,,,,,7.0,6.0,5.0,196.0,45.0,32.0,121.0,145.0,25.0,,,,,,,,,,25.0,188.0,78.0,111880
2020/07/06 19:00:00+00,55057,County,Juneau,43,0.0,1.1400000000000001,3108.0,8.0,86.0,1,0.0,0.0,8.0,87.14,6.0,25.0,12.0,23.0,19.0,,,,7.0,8.0,6.0,7.0,7.0,5.0,,,,,,,,,,,,,,,,,,,35.0,,,,38.0,5.0,,,,,,,,,,,28.0,11.0,111901
2020/07/06 19:00:00+00,55059,County,Kenosha,1592,6.0,14.57,18650.0,273.0,294.57,44,0.0,0.14,279.0,309.14,177.0,798.0,617.0,778.0,813.0,,57.0,94.0,349.0,280.0,251.0,249.0,161.0,83.0,49.0,19.0,21.0,23.0,,,,,,,8.0,8.0,9.0,13.0,6.0,,28.0,232.0,1012.0,202.0,116.0,493.0,833.0,266.0,,,5.0,39.0,,,11.0,32.0,,194.0,1205.0,193.0,111909
2020/07/06 19:00:00+00,55061,County,Kewaunee,64,1.0,1.29,1624.0,22.0,26.0,1,0.0,0.0,23.0,27.29,3.0,40.0,21.0,29.0,35.0,,,9.0,18.0,9.0,9.0,13.0,,,,,,,,,,,,,,,,,,,,,47.0,7.0,9.0,16.0,40.0,8.0,,,,,,,,,,5.0,50.0,9.0,111945
2020/07/06 19:00:00+00,55063,County,La Crosse,519,4.0,16.43,13006.0,211.0,231.43,0,0.0,0.0,215.0,247.86,16.0,303.0,200.0,261.0,258.0,,7.0,38.0,299.0,51.0,37.0,42.0,19.0,17.0,,6.0,,,,,,,,,,,,,,,21.0,12.0,435.0,15.0,36.0,10.0,454.0,55.0,,,,,,,,,,72.0,323.0,124.0,111950
2020/07/06 19:00:00+00,55065,County,Lafayette,76,0.0,0.86,1435.0,17.0,20.71,0,0.0,0.0,17.0,21.57,11.0,53.0,12.0,34.0,42.0,,9.0,9.0,13.0,14.0,12.0,5.0,11.0,,,,,,,,,,,,,,,,,,,,39.0,22.0,15.0,44.0,31.0,,,,,,,,,,,,62.0,11.0,111976
2020/07/06 19:00:00+00,55067,County,Langlade,11,0.0,0.43,1441.0,14.0,15.0,0,0.0,0.0,14.0,15.43,1.0,9.0,1.0,5.0,6.0,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,6.0,,5.0,,6.0,5.0,,,,,,,,,,,,5.0,111982
2020/07/06 19:00:00+00,55069,County,Lincoln,15,0.0,0.86,1920.0,17.0,50.14,0,0.0,0.0,17.0,51.0,1.0,8.0,6.0,10.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,10.0,5.0,,,,,,,,,,,11.0,,111989
2020/07/06 19:00:00+00,55071,County,Manitowoc,116,2.0,3.43,6639.0,25.0,119.14,1,0.0,0.0,27.0,122.57,7.0,83.0,26.0,57.0,59.0,,,5.0,43.0,14.0,17.0,20.0,10.0,5.0,,,,,,,,,,,,,,,,,7.0,,90.0,5.0,10.0,14.0,87.0,15.0,,,,,,,,,,9.0,92.0,15.0,112000
2020/07/06 19:00:00+00,55073,County,Marathon,225,15.0,9.57,7384.0,120.0,130.57,1,0.0,0.0,135.0,140.14,22.0,188.0,15.0,110.0,115.0,,16.0,28.0,61.0,38.0,20.0,25.0,17.0,10.0,9.0,,,,,,,,,,,,,,,,50.0,,161.0,7.0,,53.0,156.0,16.0,,,,,,,,,,17.0,181.0,27.0,112020
2020/07/06 19:00:00+00,55075,County,Marinette,68,3.0,2.14,4555.0,37.0,46.29,3,0.0,0.0,40.0,48.43,8.0,43.0,17.0,33.0,35.0,,,,15.0,6.0,12.0,16.0,11.0,,,,,,,,,,,,,,,,,,,,58.0,,,13.0,54.0,,,,,,,,,,,,42.0,22.0,112048
2020/07/06 19:00:00+00,55077,County,Marquette,24,0.0,1.57,1194.0,23.0,15.57,1,0.0,0.0,23.0,17.14,5.0,18.0,1.0,6.0,18.0,,,,6.0,5.0,,,,5.0,,,,,,,,,,,,,,,,,,,20.0,,,10.0,14.0,,,,,,,,,,,,7.0,15.0,112061
2020/07/06 19:00:00+00,55078,County,Menominee,7,0.0,0.14,1244.0,11.0,12.43,0,0.0,0.0,11.0,12.57,2.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,6.0,,,,,,,,,,,,5.0,,112067
2020/07/06 19:00:00+00,55079,County,Milwaukee,12396,163.0,168.57,112757.0,1369.0,1432.14,391,0.0,0.29,1532.0,1600.71,1679.0,5515.0,5202.0,6545.0,5798.0,53.0,502.0,1075.0,2429.0,2409.0,2023.0,1635.0,1058.0,634.0,411.0,220.0,190.0,201.0,,,,5.0,,15.0,23.0,70.0,112.0,92.0,71.0,63.0,598.0,3651.0,4896.0,1654.0,1534.0,4378.0,6399.0,1619.0,,10.0,162.0,206.0,8.0,,41.0,346.0,,918.0,5091.0,6387.0,112070
2020/07/06 19:00:00+00,55081,County,Monroe,88,7.0,3.5700000000000003,4996.0,51.0,77.29,1,0.0,0.0,58.0,80.86,9.0,47.0,32.0,42.0,46.0,,,,26.0,13.0,7.0,16.0,9.0,7.0,,,,,,,,,,,,,,,,,,,80.0,,6.0,,75.0,10.0,,,,,,,,,,8.0,68.0,12.0,108855
2020/07/06 19:00:00+00,55083,County,Oconto,67,2.0,1.57,3712.0,19.0,68.86,0,0.0,0.0,21.0,70.43,1.0,66.0,0.0,35.0,32.0,,,8.0,13.0,15.0,7.0,16.0,5.0,,,,,,,,,,,,,,,,,,,,63.0,,,5.0,59.0,,,,,,,,,,,13.0,45.0,9.0,108865
2020/07/06 19:00:00+00,55085,County,Oneida,20,0.0,0.14,2610.0,30.0,48.0,0,0.0,0.0,30.0,48.14,4.0,12.0,4.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,8.0,,10.0,10.0,,,,,,,,,,,12.0,7.0,108876
